"BehaviorSpace results (NetLogo 3D 6.1.0)"
"MacrophageDifferentiationModel.nlogo3d"
"NinaExploInAbsenceOfMonocytes"
"07/23/2020 13:58:51:885 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-72","72","-72","72"
"[run number]","gui-death_rate","[step]","getViability","getRemainingCellRatio","getSeed"
"39","1.015","59","77.28","100","819"
"40","1.015","39","94","100","1400"
"38","1.015","65","70.72","100","570"
"39","1.015","60","76.48","100","819"
"37","1.015","76","60.72","100","925"
"40","1.015","40","94","100","1400"
"38","1.015","66","69.4","100","570"
"39","1.015","61","75.56","100","819"
"37","1.015","77","59.8","100","925"
"40","1.015","41","94","100","1400"
"38","1.015","67","68.12","100","570"
"39","1.015","62","74.4","100","819"
"37","1.015","78","59.08","100","925"
"40","1.015","42","94","100","1400"
"38","1.015","68","67.32","100","570"
"39","1.015","63","73.12","100","819"
"37","1.015","79","58.48","100","925"
"40","1.015","43","94","100","1400"
"38","1.015","69","66.36","100","570"
"39","1.015","64","71.84","100","819"
"37","1.015","80","57.76","100","925"
"40","1.015","44","94","100","1400"
"38","1.015","70","65.6","100","570"
"39","1.015","65","70.56","100","819"
"37","1.015","81","57.16","100","925"
"40","1.015","45","94","100","1400"
"38","1.015","71","64.68","100","570"
"39","1.015","66","69.56","100","819"
"40","1.015","46","94","100","1400"
"37","1.015","82","56.480000000000004","100","925"
"38","1.015","72","63.56","100","570"
"39","1.015","67","68.36","100","819"
"40","1.015","47","93.08","100","1400"
"37","1.015","83","55.52","100","925"
"38","1.015","73","62.76","100","570"
"39","1.015","68","67.4","100","819"
"40","1.015","48","91.76","100","1400"
"37","1.015","84","54.64","100","925"
"38","1.015","74","61.8","100","570"
"39","1.015","69","66.64","100","819"
"40","1.015","49","89.92","100","1400"
"37","1.015","85","53.52","100","925"
"38","1.015","75","60.56","100","570"
"39","1.015","70","65.72","100","819"
"40","1.015","50","88.44","100","1400"
"37","1.015","86","52.92","100","925"
"38","1.015","76","59.72","100","570"
"39","1.015","71","64.88","100","819"
"40","1.015","51","87.16","100","1400"
"37","1.015","87","52.2","100","925"
"38","1.015","77","58.96","100","570"
"39","1.015","72","64.16","100","819"
"37","1.015","88","51.6","100","925"
"40","1.015","52","86.08","100","1400"
"39","1.015","73","63.32","100","819"
"38","1.015","78","58.040000000000006","100","570"
"37","1.015","89","50.72","100","925"
"40","1.015","53","84.84","100","1400"
"38","1.015","79","57.36","100","570"
"39","1.015","74","62.24","100","819"
"37","1.015","90","49.919999999999995","100","925"
"40","1.015","54","83.32","100","1400"
"38","1.015","80","56.6","100","570"
"39","1.015","75","61.04","100","819"
"37","1.015","91","49.36000000000001","100","925"
"40","1.015","55","82.03999999999999","100","1400"
"38","1.015","81","55.6","100","570"
"39","1.015","76","60","100","819"
"37","1.015","92","48.440000000000005","100","925"
"40","1.015","56","80.84","100","1400"
"38","1.015","82","54.68","100","570"
"37","1.015","93","48.040000000000006","100","925"
"39","1.015","77","59.52","100","819"
"40","1.015","57","79.76","100","1400"
"38","1.015","83","53.68","100","570"
"37","1.015","94","47.4","100","925"
"39","1.015","78","58.160000000000004","100","819"
"40","1.015","58","78.16","100","1400"
"38","1.015","84","52.76","100","570"
"37","1.015","95","46.84","100","925"
"39","1.015","79","57.16","100","819"
"40","1.015","59","76.84","100","1400"
"38","1.015","85","52.28","100","570"
"37","1.015","96","46.36","100","925"
"39","1.015","80","56.28","100","819"
"40","1.015","60","75.88","100","1400"
"38","1.015","86","51.6","100","570"
"37","1.015","97","45.96","100","925"
"39","1.015","81","55.08","100","819"
"40","1.015","61","74.84","100","1400"
"38","1.015","87","51.24","100","570"
"37","1.015","98","45.36","100","925"
"39","1.015","82","54.24","100","819"
"40","1.015","62","73.4","100","1400"
"38","1.015","88","50.64","100","570"
"37","1.015","99","44.84","100","925"
"39","1.015","83","53.56","100","819"
"40","1.015","63","72.03999999999999","100","1400"
"38","1.015","89","49.63999999999999","100","570"
"37","1.015","100","44.120000000000005","100","925"
"39","1.015","84","52.88","100","819"
"40","1.015","64","71.28","100","1400"
"37","1.015","101","43.56","100","925"
"38","1.015","90","49","100","570"
"39","1.015","85","52.160000000000004","100","819"
"40","1.015","65","70.2","100","1400"
"37","1.015","102","42.67999999999999","100","925"
"38","1.015","91","47.96","100","570"
"39","1.015","86","51.28","100","819"
"40","1.015","66","68.88","100","1400"
"37","1.015","103","41.959999999999994","100","925"
"38","1.015","92","47.440000000000005","100","570"
"39","1.015","87","50.72","100","819"
"40","1.015","67","67.88","100","1400"
"38","1.015","93","46.760000000000005","100","570"
"37","1.015","104","41.559999999999995","100","925"
"39","1.015","88","49.760000000000005","100","819"
"40","1.015","68","66.96","100","1400"
"37","1.015","105","41.080000000000005","100","925"
"38","1.015","94","46.160000000000004","100","570"
"39","1.015","89","49.36000000000001","100","819"
"40","1.015","69","66.16","100","1400"
"37","1.015","106","40.2","100","925"
"38","1.015","95","45.64","100","570"
"39","1.015","90","48.72","100","819"
"40","1.015","70","65.16","100","1400"
"37","1.015","107","39.68000000000001","100","925"
"38","1.015","96","44.99999999999999","100","570"
"39","1.015","91","47.760000000000005","100","819"
"40","1.015","71","63.96","100","1400"
"37","1.015","108","38.92","100","925"
"38","1.015","97","44.279999999999994","100","570"
"39","1.015","92","47.160000000000004","100","819"
"37","1.015","109","38.160000000000004","100","925"
"40","1.015","72","62.68","100","1400"
"38","1.015","98","43.68","100","570"
"39","1.015","93","46.64","100","819"
"37","1.015","110","38.18770226537217","98.88","925"
"38","1.015","99","43.00000000000001","100","570"
"40","1.015","73","61.8","100","1400"
"39","1.015","94","45.96","100","819"
"37","1.015","111","37.98767967145791","97.39999999999999","925"
"38","1.015","100","42.24","100","570"
"40","1.015","74","61.120000000000005","100","1400"
"39","1.015","95","44.99999999999999","100","819"
"37","1.015","112","37.76573572321801","95.96000000000001","925"
"38","1.015","101","41.72","100","570"
"40","1.015","75","60.08","100","1400"
"39","1.015","96","44.64","100","819"
"37","1.015","113","37.63213530655391","94.6","925"
"38","1.015","102","41.2","100","570"
"40","1.015","76","59.36","100","1400"
"39","1.015","97","43.99999999999999","100","819"
"37","1.015","114","37.489288774635824","93.36","925"
"38","1.015","103","41","100","570"
"40","1.015","77","58.4","100","1400"
"39","1.015","98","43.60000000000001","100","819"
"37","1.015","115","37.51633986928105","91.8","925"
"38","1.015","104","40.239999999999995","100","570"
"40","1.015","78","57.76","100","1400"
"37","1.015","116","37.63297872340425","90.24","925"
"39","1.015","99","43.04","100","819"
"38","1.015","105","39.64","100","570"
"40","1.015","79","56.879999999999995","100","1400"
"37","1.015","117","37.58419398293669","89.08","925"
"39","1.015","100","42.32","100","819"
"38","1.015","106","39.080000000000005","100","570"
"37","1.015","118","37.61926397092231","88.03999999999999","925"
"40","1.015","80","56.2","100","1400"
"39","1.015","101","41.76","100","819"
"38","1.015","107","38.56","100","570"
"37","1.015","119","37.68982972848597","86.92","925"
"40","1.015","81","55.199999999999996","100","1400"
"39","1.015","102","41.24","100","819"
"38","1.015","108","37.96000000000001","100","570"
"37","1.015","120","37.78608127043438","85.64","925"
"40","1.015","82","54.24","100","1400"
"39","1.015","103","40.76","100","819"
"38","1.015","109","37.519999999999996","100","570"
"37","1.015","121","37.68321513002364","84.6","925"
"40","1.015","83","53.48","100","1400"
"39","1.015","104","40.12","100","819"
"38","1.015","110","37.36308316430021","98.6","570"
"37","1.015","122","37.823585810162996","83.44","925"
"39","1.015","105","39.519999999999996","100","819"
"38","1.015","111","37.68056128765993","96.92","570"
"40","1.015","84","52.76","100","1400"
"37","1.015","123","37.59106362311802","82.36","925"
"39","1.015","106","39.04","100","819"
"40","1.015","85","51.96","100","1400"
"38","1.015","112","37.40075219389887","95.72","570"
"37","1.015","124","37.74050320670942","81.08","925"
"39","1.015","107","38.800000000000004","100","819"
"38","1.015","113","37.56345177664975","94.56","570"
"40","1.015","86","51.16","100","1400"
"37","1.015","125","38.03803803803804","79.92","925"
"39","1.015","108","38.12","100","819"
"38","1.015","114","37.46236559139785","93","570"
"40","1.015","87","50.6","100","1400"
"37","1.015","126","37.967644084934285","79.12","925"
"39","1.015","109","37.44","100","819"
"38","1.015","115","37.390924956369986","91.67999999999999","570"
"40","1.015","88","49.72","100","1400"
"37","1.015","127","37.47443762781187","78.24","925"
"39","1.015","110","37.2168284789644","98.88","819"
"38","1.015","116","37.33924611973393","90.2","570"
"40","1.015","89","49.12","100","1400"
"37","1.015","128","37.551867219917014","77.12","925"
"39","1.015","111","37.120590648072195","97.52","819"
"38","1.015","117","37.17488789237669","89.2","570"
"40","1.015","90","48.480000000000004","100","1400"
"37","1.015","129","37.64458464773922","76.08","925"
"39","1.015","112","37.20349563046192","96.12","819"
"38","1.015","118","36.99817518248175","87.68","570"
"40","1.015","91","47.84","100","1400"
"37","1.015","130","37.6","75","925"
"39","1.015","113","37.130801687763714","94.8","819"
"38","1.015","119","37.291280148423","86.24000000000001","570"
"37","1.015","131","37.70934629929768","74.03999999999999","925"
"40","1.015","92","47.36","100","1400"
"39","1.015","114","37.327586206896555","92.80000000000001","819"
"38","1.015","120","37.12406015037594","85.11999999999999","570"
"37","1.015","132","38.152831225948326","72.76","925"
"40","1.015","93","46.599999999999994","100","1400"
"39","1.015","115","37.23776223776224","91.52","819"
"38","1.015","121","37.272727272727266","83.6","570"
"37","1.015","133","38.209121245828705","71.92","925"
"40","1.015","94","45.8","100","1400"
"39","1.015","116","37.33333333333333","90","819"
"38","1.015","122","37.269193391642375","82.32000000000001","570"
"37","1.015","134","38.40947546531302","70.92","925"
"40","1.015","95","45.16","100","1400"
"39","1.015","117","37.58480325644504","88.44","819"
"37","1.015","135","38.258877434135165","69.84","925"
"38","1.015","123","37.1007371007371","81.39999999999999","570"
"40","1.015","96","44.64","100","1400"
"39","1.015","118","37.60292772186642","87.44","819"
"38","1.015","124","36.98357391737183","80.36","570"
"37","1.015","136","38.015089959373185","68.92","925"
"40","1.015","97","43.92","100","1400"
"39","1.015","119","37.38361266294227","85.92","819"
"37","1.015","137","37.81561949500881","68.12","925"
"38","1.015","125","36.87122736418511","79.52","570"
"40","1.015","98","43.16","100","1400"
"37","1.015","138","37.71564544913741","67.24","925"
"38","1.015","126","36.79918450560652","78.48","570"
"39","1.015","120","37.21698113207547","84.8","819"
"37","1.015","139","37.9746835443038","66.36","925"
"40","1.015","99","42.48","100","1400"
"38","1.015","127","36.60806618407446","77.36","570"
"39","1.015","121","37.15509039010466","84.08","819"
"37","1.015","140","38.07199511897499","65.56","925"
"40","1.015","100","41.72","100","1400"
"38","1.015","128","36.46873357856016","76.12","570"
"39","1.015","122","36.89039111540319","82.84","819"
"37","1.015","141","38.14814814814815","64.8","925"
"39","1.015","123","36.673151750972764","82.24000000000001","819"
"40","1.015","101","41.279999999999994","100","1400"
"38","1.015","129","36.577540106951865","74.8","570"
"37","1.015","142","38.07740324594258","64.08","925"
"40","1.015","102","40.64","100","1400"
"39","1.015","124","36.87068114511353","81.04","819"
"38","1.015","130","36.56554712892741","73.83999999999999","570"
"37","1.015","143","37.602523659305994","63.4","925"
"38","1.015","131","36.44346871569704","72.88","570"
"39","1.015","125","36.75000000000001","80","819"
"40","1.015","103","40.239999999999995","100","1400"
"37","1.015","144","37.261146496815286","62.8","925"
"38","1.015","132","36.47973348139922","72.04","570"
"39","1.015","126","36.95208970438328","78.48","819"
"40","1.015","104","39.64","100","1400"
"37","1.015","145","37.10610932475884","62.2","925"
"39","1.015","127","37.00828157349897","77.28","819"
"38","1.015","133","36.68539325842697","71.2","570"
"40","1.015","105","38.75999999999999","100","1400"
"37","1.015","146","36.95937090432503","61.040000000000006","925"
"39","1.015","128","36.90851735015773","76.08","819"
"38","1.015","134","36.55054254711594","70.04","570"
"40","1.015","106","38.36000000000001","100","1400"
"37","1.015","147","37.4167776298269","60.08","925"
"39","1.015","129","36.707511987213636","75.08","819"
"38","1.015","135","36.63194444444444","69.12","570"
"37","1.015","148","37.67724510465902","59.24","925"
"40","1.015","107","37.96000000000001","100","1400"
"39","1.015","130","36.79653679653679","73.92","819"
"38","1.015","136","36.61394258933802","68.28","570"
"37","1.015","149","37.44884038199181","58.64","925"
"40","1.015","108","37.4","100","1400"
"39","1.015","131","36.527929901423875","73.04","819"
"38","1.015","137","36.7103694874851","67.12","570"
"37","1.015","150","37.40510697032436","57.96","925"
"40","1.015","109","36.8","100","1400"
"39","1.015","132","36.232686980609415","72.2","819"
"37","1.015","151","37.192982456140356","56.99999999999999","925"
"38","1.015","138","36.57799274486094","66.16","570"
"40","1.015","110","36.951219512195124","98.4","1400"
"37","1.015","152","37.00284090909091","56.32","925"
"39","1.015","133","36.51685393258427","71.2","819"
"38","1.015","139","36.36363636363637","65.56","570"
"40","1.015","111","37.009500206526226","96.84","1400"
"37","1.015","153","36.92528735632183","55.67999999999999","925"
"39","1.015","134","36.66288308740068","70.48","819"
"38","1.015","140","36.464771322620514","64.72","570"
"40","1.015","112","37.116435477091215","95.16","1400"
"37","1.015","154","36.48255813953488","55.04","925"
"39","1.015","135","36.624569460390354","69.67999999999999","819"
"38","1.015","141","36.57465495608532","63.75999999999999","570"
"37","1.015","155","36.437546193643755","54.120000000000005","925"
"40","1.015","113","36.89361702127659","94","1400"
"39","1.015","136","36.627906976744185","68.8","819"
"38","1.015","142","36.45038167938931","62.88","570"
"37","1.015","156","36.20817843866171","53.800000000000004","925"
"40","1.015","114","36.94900605012964","92.56","1400"
"39","1.015","137","36.40117994100295","67.80000000000001","819"
"38","1.015","143","36.58064516129033","62","570"
"37","1.015","157","36.50075414781298","53.04","925"
"40","1.015","115","36.74093490607252","91.56","1400"
"39","1.015","138","36.6087477531456","66.75999999999999","819"
"38","1.015","144","36.245110821382006","61.36000000000001","570"
"37","1.015","158","36.30816170861938","52.44","925"
"40","1.015","116","36.87943262411347","90.24","1400"
"39","1.015","139","36.55717761557178","65.75999999999999","819"
"38","1.015","145","36.321381142098275","60.24","570"
"37","1.015","159","35.895465026902386","52.04","925"
"40","1.015","117","36.91335740072203","88.64","1400"
"39","1.015","140","36.59286592865929","65.03999999999999","819"
"38","1.015","146","36.45552560646901","59.36","570"
"37","1.015","160","35.93141075604052","51.32","925"
"40","1.015","118","36.68801463860933","87.44","1400"
"39","1.015","141","36.88833124215809","63.75999999999999","819"
"38","1.015","147","36.612021857923494","58.56","570"
"37","1.015","161","35.641227380015735","50.839999999999996","925"
"40","1.015","119","36.561631139944396","86.32","1400"
"39","1.015","142","36.81528662420382","62.8","819"
"38","1.015","148","36.57694962042788","57.96","570"
"37","1.015","162","36.057692307692314","49.919999999999995","925"
"38","1.015","149","36.55988857938719","57.440000000000005","570"
"39","1.015","143","37.05386112913692","61.63999999999999","819"
"40","1.015","120","36.51315789473685","85.11999999999999","1400"
"37","1.015","163","36.12693246541904","49.16","925"
"38","1.015","150","36.1851332398317","57.04","570"
"39","1.015","144","36.99802501645819","60.760000000000005","819"
"40","1.015","121","36.62039253231211","83.56","1400"
"37","1.015","164","36.21399176954733","48.6","925"
"38","1.015","151","36.09129814550642","56.08","570"
"39","1.015","145","36.940547762191045","59.88","819"
"40","1.015","122","36.50485436893204","82.39999999999999","1400"
"37","1.015","165","36.51732882502113","47.32","925"
"38","1.015","152","35.93637020968909","55.32","570"
"39","1.015","146","36.86698176907495","59.24","819"
"37","1.015","166","36.379163108454314","46.839999999999996","925"
"40","1.015","123","36.42611683848798","81.47999999999999","1400"
"39","1.015","147","36.58703071672355","58.599999999999994","819"
"38","1.015","153","36.1764705882353","54.400000000000006","570"
"37","1.015","167","36.065573770491795","46.36","925"
"40","1.015","124","36.608478802992515","80.2","1400"
"39","1.015","148","36.634349030470915","57.76","819"
"38","1.015","154","35.99105812220567","53.68000000000001","570"
"37","1.015","168","36.17208077260755","45.56","925"
"40","1.015","125","36.82604272634792","78.64","1400"
"38","1.015","155","36.06927710843374","53.12","570"
"39","1.015","149","36.79775280898876","56.96","819"
"37","1.015","169","36.143497757847534","44.6","925"
"40","1.015","126","36.60668380462725","77.8","1400"
"38","1.015","156","35.7958872810358","52.52","570"
"39","1.015","150","37.010676156583635","56.2","819"
"37","1.015","170","36.007292616226074","43.88","925"
"40","1.015","127","36.496350364963504","76.72","1400"
"39","1.015","151","36.951833213515464","55.64","819"
"38","1.015","157","35.873749037721325","51.959999999999994","570"
"37","1.015","171","36.186046511627914","43","925"
"40","1.015","128","36.411889596602975","75.36","1400"
"39","1.015","152","36.67392883079158","55.08","819"
"38","1.015","158","36.065573770491795","51.239999999999995","570"
"37","1.015","172","35.94339622641509","42.4","925"
"40","1.015","129","36.505376344086024","74.4","1400"
"38","1.015","159","36.13312202852615","50.480000000000004","570"
"39","1.015","153","36.5979381443299","54.32","819"
"37","1.015","173","36.40730067243035","41.64","925"
"40","1.015","130","36.43790849673203","73.44000000000001","1400"
"39","1.015","154","36.57442034405385","53.480000000000004","819"
"38","1.015","160","36.2540192926045","49.76","570"
"37","1.015","174","36.738703339882115","40.72","925"
"40","1.015","131","36.47902869757175","72.48","1400"
"39","1.015","155","35.84905660377359","53","819"
"38","1.015","161","36.14063777596075","48.92","570"
"37","1.015","175","36.97394789579158","39.92","925"
"39","1.015","156","35.545385202135776","52.44","819"
"40","1.015","132","36.53631284916201","71.6","1400"
"38","1.015","162","35.82089552238806","48.24","570"
"37","1.015","176","37.10499490316004","39.24","925"
"39","1.015","157","35.47637490317584","51.64","819"
"37","1.015","177","37.512953367875646","38.6","925"
"40","1.015","133","36.451247165532884","70.56","1400"
"38","1.015","163","35.42713567839196","47.760000000000005","570"
"39","1.015","158","35.39192399049881","50.519999999999996","819"
"37","1.015","178","37.67195767195767","37.8","925"
"40","1.015","134","36.67242371905585","69.48","1400"
"38","1.015","164","35.52519214346712","46.839999999999996","570"
"39","1.015","159","35.33653846153845","49.919999999999995","819"
"37","1.015","179","37.66094420600859","37.28","925"
"38","1.015","165","35.33447684391081","46.64","570"
"40","1.015","135","36.7096018735363","68.32000000000001","1400"
"39","1.015","160","35.55194805194806","49.28","819"
"37","1.015","180","37.60869565217392","36.8","925"
"38","1.015","166","35.35528596187176","46.160000000000004","570"
"40","1.015","136","36.61137440758294","67.52","1400"
"37","1.015","181","37.28070175438597","36.480000000000004","925"
"39","1.015","161","35.444078947368425","48.64","819"
"38","1.015","167","35.651408450704224","45.440000000000005","570"
"40","1.015","137","36.598557692307686","66.56","1400"
"37","1.015","182","37.082405345211576","35.92","925"
"39","1.015","162","35.02919099249374","47.96","819"
"38","1.015","168","36.118598382749326","44.519999999999996","570"
"40","1.015","138","36.46844660194175","65.92","1400"
"37","1.015","183","36.88340807174888","35.68","925"
"39","1.015","163","34.99577345731191","47.32","819"
"38","1.015","169","35.60399636693916","44.04","570"
"40","1.015","139","36.5988909426987","64.92","1400"
"37","1.015","184","37.10045662100456","35.04","925"
"39","1.015","164","35.38988860325621","46.68","819"
"38","1.015","170","35.39170506912443","43.4","570"
"40","1.015","140","36.55043586550436","64.24","1400"
"37","1.015","185","36.53179190751445","34.599999999999994","925"
"39","1.015","165","35.294117647058826","46.239999999999995","819"
"38","1.015","171","35.05154639175258","42.68","570"
"40","1.015","141","36.576121288692356","63.32","1400"
"37","1.015","186","36.53395784543325","34.160000000000004","925"
"39","1.015","166","35.40753724802805","45.64","819"
"38","1.015","172","34.97630331753554","42.199999999999996","570"
"37","1.015","187","35.73964497041419","33.800000000000004","925"
"40","1.015","142","36.57289002557545","62.56","1400"
"39","1.015","167","35.1520572450805","44.72","819"
"38","1.015","173","35.15850144092218","41.64","570"
"37","1.015","188","35.68862275449102","33.4","925"
"40","1.015","143","36.13445378151261","61.88","1400"
"39","1.015","168","35.022624434389144","44.2","819"
"38","1.015","174","35.44303797468355","41.08","570"
"37","1.015","189","35.32277710109622","32.84","925"
"40","1.015","144","36.17859487852921","60.919999999999995","1400"
"39","1.015","169","34.85401459854015","43.84","819"
"38","1.015","175","35.579781962338956","40.36","570"
"37","1.015","190","35.024752475247524","32.32","925"
"39","1.015","170","34.87084870848709","43.36","819"
"40","1.015","145","36.53333333333333","60","1400"
"38","1.015","176","35.412474849094565","39.76","570"
"37","1.015","191","34.88080301129234","31.879999999999995","925"
"39","1.015","171","34.79477611940298","42.88","819"
"40","1.015","146","36.7816091954023","59.160000000000004","1400"
"38","1.015","177","35.444330949948935","39.160000000000004","570"
"37","1.015","192","35.031847133757964","31.4","925"
"39","1.015","172","35.14285714285714","42","819"
"40","1.015","147","36.68720054757016","58.440000000000005","1400"
"38","1.015","178","35.587929240374606","38.440000000000005","570"
"37","1.015","193","34.87773487773488","31.080000000000002","925"
"39","1.015","173","35.237173281703775","41.32","819"
"40","1.015","148","36.648122392211405","57.52","1400"
"38","1.015","179","35.83509513742071","37.84","570"
"37","1.015","194","34.765625","30.72","925"
"39","1.015","174","35.294117647058826","40.8","819"
"38","1.015","180","36.167922497308936","37.16","570"
"40","1.015","149","36.42756680731364","56.879999999999995","1400"
"37","1.015","195","34.120734908136484","30.48","925"
"39","1.015","175","35.393818544366894","40.12","819"
"38","1.015","181","36.40350877192983","36.480000000000004","570"
"40","1.015","150","36.421952957947255","56.120000000000005","1400"
"37","1.015","196","33.95225464190982","30.159999999999997","925"
"39","1.015","176","35.66362715298885","39.48","819"
"38","1.015","182","36.34336677814939","35.88","570"
"37","1.015","197","34.097035040431265","29.68","925"
"40","1.015","151","36.02888086642599","55.400000000000006","1400"
"39","1.015","177","35.670103092783506","38.800000000000004","819"
"38","1.015","183","36.23024830699775","35.44","570"
"37","1.015","198","33.7431693989071","29.28","925"
"40","1.015","152","35.860058309037896","54.879999999999995","1400"
"39","1.015","178","35.6020942408377","38.2","819"
"38","1.015","184","36.031927023945265","35.08","570"
"37","1.015","199","33.98058252427184","28.84","925"
"40","1.015","153","36.04135893648449","54.16","1400"
"39","1.015","179","35.275423728813564","37.76","819"
"38","1.015","185","36.5967365967366","34.32","570"
"37","1.015","200","33.80281690140845","28.4","925"
"40","1.015","154","35.767511177347245","53.68000000000001","1400"
"39","1.015","180","35.016111707841034","37.24","819"
"38","1.015","186","36.36363636363637","33.879999999999995","570"
"37","1.015","201","33","28.000000000000004","925"
"40","1.015","155","35.978835978835974","52.92","1400"
"39","1.015","181","35.03808487486398","36.76","819"
"37","1.015","202","33.189033189033196","27.72","925"
"38","1.015","187","36.37454981992797","33.32","570"
"40","1.015","156","36.19631901840491","52.16","1400"
"37","1.015","203","32.944606413994165","27.439999999999998","925"
"39","1.015","182","35.26785714285714","35.839999999999996","819"
"38","1.015","188","36.05359317904993","32.84","570"
"40","1.015","157","36.16523772408418","51.32","1400"
"37","1.015","204","32.396449704142015","27.04","925"
"39","1.015","183","35.36036036036036","35.52","819"
"38","1.015","189","36.318407960199","32.16","570"
"40","1.015","158","36.19197482297404","50.839999999999996","1400"
"37","1.015","205","32.330827067669176","26.6","925"
"38","1.015","190","36.489898989899","31.680000000000003","570"
"39","1.015","184","35.13203214695751","34.839999999999996","819"
"40","1.015","159","36.34185303514377","50.080000000000005","1400"
"37","1.015","206","32.7188940092166","26.040000000000003","925"
"38","1.015","191","36.375321336760926","31.119999999999997","570"
"39","1.015","185","34.8432055749129","34.44","819"
"37","1.015","207","32.1875","25.6","925"
"40","1.015","160","36.3265306122449","49","1400"
"38","1.015","192","36.76662320730117","30.680000000000003","570"
"39","1.015","186","34.705882352941174","34","819"
"37","1.015","208","32.59141494435612","25.16","925"
"39","1.015","187","34.04761904761905","33.6","819"
"38","1.015","193","37.0026525198939","30.159999999999997","570"
"40","1.015","161","36.06286186931348","48.36","1400"
"37","1.015","209","32.58064516129032","24.8","925"
"39","1.015","188","34.096385542168676","33.2","819"
"38","1.015","194","36.46112600536193","29.84","570"
"40","1.015","162","36.080740117746004","47.56","1400"
"37","1.015","210","32.09076175040518","24.68","925"
"39","1.015","189","34.11330049261085","32.48","819"
"38","1.015","195","36.48648648648649","29.599999999999998","570"
"40","1.015","163","36.12297181895816","46.839999999999996","1400"
"37","1.015","211","32.18390804597702","24.36","925"
"39","1.015","190","33.83084577114428","32.16","819"
"38","1.015","196","36.438356164383556","29.2","570"
"37","1.015","212","32.5","24","925"
"40","1.015","164","36.0726643598616","46.239999999999995","1400"
"39","1.015","191","34.267515923566876","31.4","819"
"38","1.015","197","36.3384188626907","28.84","570"
"37","1.015","213","32.20910623946037","23.72","925"
"40","1.015","165","35.95800524934383","45.72","1400"
"39","1.015","192","34.23772609819122","30.959999999999997","819"
"38","1.015","198","36.37640449438202","28.48","570"
"40","1.015","166","35.60070671378092","45.28","1400"
"37","1.015","214","32.70223752151463","23.24","925"
"39","1.015","193","34.293193717277475","30.56","819"
"38","1.015","199","36.33762517882689","27.96","570"
"37","1.015","215","32.86713286713287","22.88","925"
"40","1.015","167","35.74007220216606","44.32","1400"
"39","1.015","194","34.35828877005348","29.92","819"
"38","1.015","200","35.54913294797689","27.68","570"
"37","1.015","216","32.918149466192176","22.48","925"
"40","1.015","168","35.747021081576534","43.64","1400"
"39","1.015","195","33.91655450874832","29.720000000000002","819"
"38","1.015","201","35.7879234167894","27.16","570"
"41","1.02","0","94","100","697"
"40","1.015","169","35.44186046511628","43","1400"
"38","1.015","202","35.91654247391952","26.840000000000003","570"
"39","1.015","196","33.33333333333334","29.520000000000003","819"
"41","1.02","1","94","100","697"
"40","1.015","170","35.21126760563379","42.6","1400"
"38","1.015","203","35.74660633484163","26.52","570"
"39","1.015","197","33.744855967078195","29.160000000000004","819"
"41","1.02","2","94","100","697"
"40","1.015","171","35.85086042065009","41.839999999999996","1400"
"38","1.015","204","35.37519142419602","26.119999999999997","570"
"39","1.015","198","33.37950138504155","28.88","819"
"41","1.02","3","94","100","697"
"40","1.015","172","36.08949416342413","41.120000000000005","1400"
"38","1.015","205","35.44891640866872","25.840000000000003","570"
"39","1.015","199","33.66336633663366","28.28","819"
"41","1.02","4","94","100","697"
"40","1.015","173","36.21197252208047","40.760000000000005","1400"
"38","1.015","206","35.15625","25.6","570"
"39","1.015","200","33.76436781609196","27.839999999999996","819"
"41","1.02","5","94","100","697"
"40","1.015","174","36.55378486055777","40.160000000000004","1400"
"38","1.015","207","35.2","25","570"
"39","1.015","201","33.720930232558146","27.52","819"
"38","1.015","208","35.656401944894654","24.68","570"
"40","1.015","175","37.00707785642062","39.56","1400"
"39","1.015","202","33.72781065088756","27.04","819"
"41","1.02","6","94","100","697"
"38","1.015","209","35.255354200988464","24.279999999999998","570"
"39","1.015","203","33.5820895522388","26.8","819"
"40","1.015","176","37.38414006179197","38.84","1400"
"41","1.02","7","94","100","697"
"39","1.015","204","33.73860182370821","26.32","819"
"38","1.015","210","35.157545605306794","24.12","570"
"40","1.015","177","37.55230125523013","38.24","1400"
"41","1.02","8","94","100","697"
"39","1.015","205","34","26","819"
"38","1.015","211","34.39597315436241","23.84","570"
"40","1.015","178","38.06998939554613","37.72","1400"
"41","1.02","9","94","100","697"
"39","1.015","206","33.74805598755832","25.72","819"
"38","1.015","212","34.353741496598644","23.52","570"
"40","1.015","179","38.17204301075269","37.2","1400"
"41","1.02","10","94","100","697"
"39","1.015","207","33.91167192429022","25.36","819"
"38","1.015","213","34.32055749128919","22.96","570"
"40","1.015","180","38.22562979189485","36.52","1400"
"41","1.02","11","94","100","697"
"39","1.015","208","34.02889245585875","24.92","819"
"38","1.015","214","34.51327433628319","22.6","570"
"40","1.015","181","38.17980022197558","36.04","1400"
"41","1.02","12","94","100","697"
"38","1.015","215","35.018050541516246","22.16","570"
"39","1.015","209","34.31372549019608","24.48","819"
"40","1.015","182","38.21871476888388","35.480000000000004","1400"
"38","1.015","216","35.16483516483517","21.84","570"
"39","1.015","210","34.557595993322195","23.96","819"
"41","1.02","13","94","100","697"
"40","1.015","183","37.828571428571436","35","1400"
