"BehaviorSpace results (NetLogo 3D 6.1.0)"
"MacrophageDifferentiationModel.nlogo3d"
"NinaExploInAbsenceOfMonocytes"
"06/30/2020 09:10:32:547 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-72","72","-72","72"
"[run number]","gui-LateApoThreshold","gui-apoptosisDuration","gui-disintegrationDuration","gui-death_rate","gui-alpha","[step]","getViability","getRemainingCellRatio"
"14","48","24","10000","1.007","4","40","100","94"
"13","48","24","10000","1.007","4","41","100","94"
"11","48","24","10000","1.007","3","283","99.74259974259974","93.24"
"14","48","24","10000","1.007","4","41","100","94"
"12","48","24","10000","1.007","3","282","99.74259974259974","93.24"
"13","48","24","10000","1.007","4","42","100","94"
"11","48","24","10000","1.007","3","284","99.74259974259974","93.24"
"14","48","24","10000","1.007","4","42","100","94"
"13","48","24","10000","1.007","4","43","100","94"
"12","48","24","10000","1.007","3","283","99.74259974259974","93.24"
"14","48","24","10000","1.007","4","43","100","94"
"13","48","24","10000","1.007","4","44","100","94"
"11","48","24","10000","1.007","3","285","99.78540772532189","93.2"
"12","48","24","10000","1.007","3","284","99.74259974259974","93.24"
"14","48","24","10000","1.007","4","44","100","94"
"13","48","24","10000","1.007","4","45","100","94"
"11","48","24","10000","1.007","3","286","99.78540772532189","93.2"
"14","48","24","10000","1.007","4","45","100","94"
"13","48","24","10000","1.007","4","46","100","94"
"12","48","24","10000","1.007","3","285","99.78540772532189","93.2"
"14","48","24","10000","1.007","4","46","100","94"
"13","48","24","10000","1.007","4","47","100","94"
"11","48","24","10000","1.007","3","287","99.78540772532189","93.2"
"12","48","24","10000","1.007","3","286","99.78540772532189","93.2"
"14","48","24","10000","1.007","4","47","100","94"
"13","48","24","10000","1.007","4","48","100","94"
"11","48","24","10000","1.007","3","288","99.78540772532189","93.2"
"14","48","24","10000","1.007","4","48","100","94"
"13","48","24","10000","1.007","4","49","100","94"
"12","48","24","10000","1.007","3","287","99.78540772532189","93.2"
"14","48","24","10000","1.007","4","49","100","94"
"13","48","24","10000","1.007","4","50","100","94"
"11","48","24","10000","1.007","3","289","99.74248927038627","93.2"
"12","48","24","10000","1.007","3","288","99.78540772532189","93.2"
"14","48","24","10000","1.007","4","50","100","94"
"13","48","24","10000","1.007","4","51","100","94"
"11","48","24","10000","1.007","3","290","99.74248927038627","93.2"
"14","48","24","10000","1.007","4","51","100","94"
"13","48","24","10000","1.007","4","52","100","94"
"12","48","24","10000","1.007","3","289","99.74248927038627","93.2"
"14","48","24","10000","1.007","4","52","100","94"
"11","48","24","10000","1.007","3","291","99.74248927038627","93.2"
"13","48","24","10000","1.007","4","53","100","94"
"12","48","24","10000","1.007","3","290","99.74248927038627","93.2"
"14","48","24","10000","1.007","4","53","100","94"
"13","48","24","10000","1.007","4","54","100","94"
"11","48","24","10000","1.007","3","292","99.74248927038627","93.2"
"14","48","24","10000","1.007","4","54","100","94"
"13","48","24","10000","1.007","4","55","100","94"
"12","48","24","10000","1.007","3","291","99.74248927038627","93.2"
"14","48","24","10000","1.007","4","55","100","94"
"11","48","24","10000","1.007","3","293","99.74248927038627","93.2"
"13","48","24","10000","1.007","4","56","100","94"
"12","48","24","10000","1.007","3","292","99.74248927038627","93.2"
"14","48","24","10000","1.007","4","56","100","94"
"13","48","24","10000","1.007","4","57","100","94"
"11","48","24","10000","1.007","3","294","99.74248927038627","93.2"
"14","48","24","10000","1.007","4","57","100","94"
"12","48","24","10000","1.007","3","293","99.74248927038627","93.2"
"13","48","24","10000","1.007","4","58","100","94"
"14","48","24","10000","1.007","4","58","100","94"
"11","48","24","10000","1.007","3","295","99.74248927038627","93.2"
"13","48","24","10000","1.007","4","59","100","94"
"12","48","24","10000","1.007","3","294","99.74248927038627","93.2"
"14","48","24","10000","1.007","4","59","100","94"
"13","48","24","10000","1.007","4","60","100","94"
"11","48","24","10000","1.007","3","296","99.74248927038627","93.2"
"14","48","24","10000","1.007","4","60","100","94"
"12","48","24","10000","1.007","3","295","99.74248927038627","93.2"
"13","48","24","10000","1.007","4","61","100","94"
"14","48","24","10000","1.007","4","61","100","94"
"11","48","24","10000","1.007","3","297","99.74248927038627","93.2"
"13","48","24","10000","1.007","4","62","100","94"
"12","48","24","10000","1.007","3","296","99.74248927038627","93.2"
"14","48","24","10000","1.007","4","62","100","94"
"13","48","24","10000","1.007","4","63","100","94"
"11","48","24","10000","1.007","3","298","99.78531558608844","93.16"
"14","48","24","10000","1.007","4","63","100","94"
"12","48","24","10000","1.007","3","297","99.74248927038627","93.2"
"13","48","24","10000","1.007","4","64","100","94"
"14","48","24","10000","1.007","4","64","100","94"
"11","48","24","10000","1.007","3","299","99.78531558608844","93.16"
"13","48","24","10000","1.007","4","65","100","94"
"12","48","24","10000","1.007","3","298","99.78531558608844","93.16"
"14","48","24","10000","1.007","4","65","100","94"
"11","48","24","10000","1.007","3","300","99.78531558608844","93.16"
"13","48","24","10000","1.007","4","66","100","94"
"14","48","24","10000","1.007","4","66","100","94"
"12","48","24","10000","1.007","3","299","99.78531558608844","93.16"
"13","48","24","10000","1.007","4","67","100","94"
"14","48","24","10000","1.007","4","67","100","94"
"11","48","24","10000","1.007","3","301","99.78531558608844","93.16"
"12","48","24","10000","1.007","3","300","99.78531558608844","93.16"
"13","48","24","10000","1.007","4","68","100","94"
"14","48","24","10000","1.007","4","68","100","94"
"11","48","24","10000","1.007","3","302","99.78531558608844","93.16"
"13","48","24","10000","1.007","4","69","100","94"
"14","48","24","10000","1.007","4","69","100","94"
"12","48","24","10000","1.007","3","301","99.78531558608844","93.16"
"13","48","24","10000","1.007","4","70","100","94"
"11","48","24","10000","1.007","3","303","99.82817869415807","93.12"
"14","48","24","10000","1.007","4","70","100","94"
"12","48","24","10000","1.007","3","302","99.78531558608844","93.16"
"13","48","24","10000","1.007","4","71","100","94"
"14","48","24","10000","1.007","4","71","100","94"
"11","48","24","10000","1.007","3","304","99.7852233676976","93.12"
"13","48","24","10000","1.007","4","72","100","94"
"12","48","24","10000","1.007","3","303","99.82817869415807","93.12"
"14","48","24","10000","1.007","4","72","100","94"
"11","48","24","10000","1.007","3","305","99.7852233676976","93.12"
"13","48","24","10000","1.007","4","73","100","94"
"14","48","24","10000","1.007","4","73","100","94"
"12","48","24","10000","1.007","3","304","99.7852233676976","93.12"
"13","48","24","10000","1.007","4","74","100","94"
"14","48","24","10000","1.007","4","74","100","94"
"11","48","24","10000","1.007","3","306","99.7852233676976","93.12"
"12","48","24","10000","1.007","3","305","99.7852233676976","93.12"
"13","48","24","10000","1.007","4","75","100","94"
"14","48","24","10000","1.007","4","75","100","94"
"11","48","24","10000","1.007","3","307","99.7852233676976","93.12"
"14","48","24","10000","1.007","4","76","100","94"
"13","48","24","10000","1.007","4","76","100","94"
"12","48","24","10000","1.007","3","306","99.7852233676976","93.12"
"11","48","24","10000","1.007","3","308","99.82810485603781","93.08"
"13","48","24","10000","1.007","4","77","100","94"
"14","48","24","10000","1.007","4","77","100","94"
"12","48","24","10000","1.007","3","307","99.7852233676976","93.12"
"13","48","24","10000","1.007","4","78","100","94"
"14","48","24","10000","1.007","4","78","100","94"
"11","48","24","10000","1.007","3","309","99.78513107004727","93.08"
"12","48","24","10000","1.007","3","308","99.82810485603781","93.08"
"13","48","24","10000","1.007","4","79","100","94"
"14","48","24","10000","1.007","4","79","100","94"
"11","48","24","10000","1.007","3","310","99.78513107004727","93.08"
"14","48","24","10000","1.007","4","80","100","94"
"13","48","24","10000","1.007","4","80","100","94"
"12","48","24","10000","1.007","3","309","99.78513107004727","93.08"
"14","48","24","10000","1.007","4","81","100","94"
"13","48","24","10000","1.007","4","81","100","94"
"11","48","24","10000","1.007","3","311","99.78513107004727","93.08"
"12","48","24","10000","1.007","3","310","99.78513107004727","93.08"
"14","48","24","10000","1.007","4","82","100","94"
"13","48","24","10000","1.007","4","82","100","94"
"11","48","24","10000","1.007","3","312","99.8280309544282","93.04"
"15","48","24","10000","1.007","4","0","94","100"
"14","48","24","10000","1.007","4","83","100","94"
"13","48","24","10000","1.007","4","83","100","94"
"12","48","24","10000","1.007","3","311","99.78513107004727","93.08"
"15","48","24","10000","1.007","4","1","95.10319708619991","98.83999999999999"
"14","48","24","10000","1.007","4","84","100","94"
"13","48","24","10000","1.007","4","84","100","94"
"12","48","24","10000","1.007","3","312","99.8280309544282","93.04"
"15","48","24","10000","1.007","4","2","95.80105992662047","98.11999999999999"
"14","48","24","10000","1.007","4","85","100","94"
"13","48","24","10000","1.007","4","85","100","94"
"15","48","24","10000","1.007","4","3","96.70781893004116","97.2"
"14","48","24","10000","1.007","4","86","100","94"
"13","48","24","10000","1.007","4","86","100","94"
"15","48","24","10000","1.007","4","4","97.5103734439834","96.39999999999999"
"14","48","24","10000","1.007","4","87","100","94"
"13","48","24","10000","1.007","4","87","100","94"
"15","48","24","10000","1.007","4","5","97.95748228428512","95.96000000000001"
"14","48","24","10000","1.007","4","88","100","94"
"13","48","24","10000","1.007","4","88","100","94"
"15","48","24","10000","1.007","4","6","98.36751778987023","95.56"
"14","48","24","10000","1.007","4","89","100","94"
"13","48","24","10000","1.007","4","89","100","94"
"15","48","24","10000","1.007","4","7","98.73949579831933","95.19999999999999"
"14","48","24","10000","1.007","4","90","100","94"
"13","48","24","10000","1.007","4","90","100","94"
"15","48","24","10000","1.007","4","8","98.98904802021904","94.96"
"14","48","24","10000","1.007","4","91","100","94"
"13","48","24","10000","1.007","4","91","100","94"
"15","48","24","10000","1.007","4","9","99.23986486486487","94.72"
"14","48","24","10000","1.007","4","92","100","94"
"13","48","24","10000","1.007","4","92","100","94"
"15","48","24","10000","1.007","4","10","99.49195596951736","94.48"
"14","48","24","10000","1.007","4","93","100","94"
"13","48","24","10000","1.007","4","93","100","94"
"15","48","24","10000","1.007","4","11","99.61848240779992","94.36"
"14","48","24","10000","1.007","4","94","100","94"
"13","48","24","10000","1.007","4","94","100","94"
"15","48","24","10000","1.007","4","12","99.61848240779992","94.36"
"14","48","24","10000","1.007","4","95","100","94"
"13","48","24","10000","1.007","4","95","100","94"
"15","48","24","10000","1.007","4","13","99.7453310696095","94.24"
"14","48","24","10000","1.007","4","96","100","94"
"13","48","24","10000","1.007","4","96","100","94"
"15","48","24","10000","1.007","4","14","99.78768577494692","94.19999999999999"
"14","48","24","10000","1.007","4","97","100","94"
"15","48","24","10000","1.007","4","15","99.83007646559048","94.16"
"13","48","24","10000","1.007","4","97","100","94"
"14","48","24","10000","1.007","4","98","100","94"
"15","48","24","10000","1.007","4","16","99.83007646559048","94.16"
"13","48","24","10000","1.007","4","98","100","94"
"14","48","24","10000","1.007","4","99","100","94"
"15","48","24","10000","1.007","4","17","99.87250318742032","94.12"
"13","48","24","10000","1.007","4","99","100","94"
"14","48","24","10000","1.007","4","100","99.95744680851064","94"
"15","48","24","10000","1.007","4","18","99.87250318742032","94.12"
"13","48","24","10000","1.007","4","100","99.95744680851064","94"
"14","48","24","10000","1.007","4","101","99.87234042553192","94"
"15","48","24","10000","1.007","4","19","99.91496598639456","94.08"
"13","48","24","10000","1.007","4","101","99.87234042553192","94"
"14","48","24","10000","1.007","4","102","99.87234042553192","94"
"15","48","24","10000","1.007","4","20","99.95746490854955","94.04"
"13","48","24","10000","1.007","4","102","99.87234042553192","94"
"14","48","24","10000","1.007","4","103","99.87234042553192","94"
"15","48","24","10000","1.007","4","21","99.95746490854955","94.04"
"13","48","24","10000","1.007","4","103","99.87234042553192","94"
"14","48","24","10000","1.007","4","104","99.82978723404256","94"
"15","48","24","10000","1.007","4","22","99.95746490854955","94.04"
"13","48","24","10000","1.007","4","104","99.82978723404256","94"
"15","48","24","10000","1.007","4","23","99.95746490854955","94.04"
"14","48","24","10000","1.007","4","105","99.70212765957447","94"
"13","48","24","10000","1.007","4","105","99.70212765957447","94"
"15","48","24","10000","1.007","4","24","99.95746490854955","94.04"
"14","48","24","10000","1.007","4","106","99.70212765957447","94"
"13","48","24","10000","1.007","4","106","99.70212765957447","94"
"15","48","24","10000","1.007","4","25","99.95746490854955","94.04"
"14","48","24","10000","1.007","4","107","99.70212765957447","94"
"13","48","24","10000","1.007","4","107","99.70212765957447","94"
"15","48","24","10000","1.007","4","26","99.95746490854955","94.04"
"14","48","24","10000","1.007","4","108","99.70212765957447","94"
"13","48","24","10000","1.007","4","108","99.70212765957447","94"
"15","48","24","10000","1.007","4","27","100","94"
"14","48","24","10000","1.007","4","109","99.70212765957447","94"
"13","48","24","10000","1.007","4","109","99.70212765957447","94"
"15","48","24","10000","1.007","4","28","100","94"
"14","48","24","10000","1.007","4","110","99.70212765957447","94"
"13","48","24","10000","1.007","4","110","99.70212765957447","94"
"15","48","24","10000","1.007","4","29","100","94"
"14","48","24","10000","1.007","4","111","99.70212765957447","94"
"13","48","24","10000","1.007","4","111","99.70212765957447","94"
"15","48","24","10000","1.007","4","30","100","94"
"14","48","24","10000","1.007","4","112","99.70212765957447","94"
"15","48","24","10000","1.007","4","31","100","94"
"13","48","24","10000","1.007","4","112","99.70212765957447","94"
"14","48","24","10000","1.007","4","113","99.70212765957447","94"
"15","48","24","10000","1.007","4","32","100","94"
"13","48","24","10000","1.007","4","113","99.70212765957447","94"
"14","48","24","10000","1.007","4","114","99.70200085142613","93.96"
"15","48","24","10000","1.007","4","33","100","94"
"13","48","24","10000","1.007","4","114","99.70200085142613","93.96"
"14","48","24","10000","1.007","4","115","99.74446337308348","93.92"
"15","48","24","10000","1.007","4","34","100","94"
"13","48","24","10000","1.007","4","115","99.74446337308348","93.92"
"14","48","24","10000","1.007","4","116","99.74446337308348","93.92"
"15","48","24","10000","1.007","4","35","100","94"
"13","48","24","10000","1.007","4","116","99.74446337308348","93.92"
"14","48","24","10000","1.007","4","117","99.65928449744463","93.92"
"15","48","24","10000","1.007","4","36","100","94"
"13","48","24","10000","1.007","4","117","99.65928449744463","93.92"
"15","48","24","10000","1.007","4","37","100","94"
"14","48","24","10000","1.007","4","118","99.65928449744463","93.92"
"13","48","24","10000","1.007","4","118","99.65928449744463","93.92"
"15","48","24","10000","1.007","4","38","100","94"
"14","48","24","10000","1.007","4","119","99.65928449744463","93.92"
"13","48","24","10000","1.007","4","119","99.65928449744463","93.92"
"15","48","24","10000","1.007","4","39","100","94"
"14","48","24","10000","1.007","4","120","99.65928449744463","93.92"
"13","48","24","10000","1.007","4","120","99.65928449744463","93.92"
"15","48","24","10000","1.007","4","40","100","94"
"14","48","24","10000","1.007","4","121","99.65928449744463","93.92"
"13","48","24","10000","1.007","4","121","99.65928449744463","93.92"
"15","48","24","10000","1.007","4","41","100","94"
"14","48","24","10000","1.007","4","122","99.65928449744463","93.92"
"15","48","24","10000","1.007","4","42","100","94"
"13","48","24","10000","1.007","4","122","99.65928449744463","93.92"
"14","48","24","10000","1.007","4","123","99.65928449744463","93.92"
"15","48","24","10000","1.007","4","43","100","94"
"13","48","24","10000","1.007","4","123","99.65928449744463","93.92"
"14","48","24","10000","1.007","4","124","99.70174691095015","93.88"
"15","48","24","10000","1.007","4","44","100","94"
"13","48","24","10000","1.007","4","124","99.70174691095015","93.88"
"14","48","24","10000","1.007","4","125","99.74424552429667","93.84"
"15","48","24","10000","1.007","4","45","100","94"
"13","48","24","10000","1.007","4","125","99.74424552429667","93.84"
"15","48","24","10000","1.007","4","46","100","94"
"14","48","24","10000","1.007","4","126","99.74424552429667","93.84"
"13","48","24","10000","1.007","4","126","99.74424552429667","93.84"
"15","48","24","10000","1.007","4","47","100","94"
"14","48","24","10000","1.007","4","127","99.74424552429667","93.84"
"13","48","24","10000","1.007","4","127","99.74424552429667","93.84"
"15","48","24","10000","1.007","4","48","100","94"
"14","48","24","10000","1.007","4","128","99.74424552429667","93.84"
"15","48","24","10000","1.007","4","49","100","94"
"13","48","24","10000","1.007","4","128","99.74424552429667","93.84"
"14","48","24","10000","1.007","4","129","99.74424552429667","93.84"
"15","48","24","10000","1.007","4","50","100","94"
"13","48","24","10000","1.007","4","129","99.74424552429667","93.84"
"14","48","24","10000","1.007","4","130","99.70161977834613","93.84"
"15","48","24","10000","1.007","4","51","100","94"
"13","48","24","10000","1.007","4","130","99.70161977834613","93.84"
"14","48","24","10000","1.007","4","131","99.70161977834613","93.84"
"15","48","24","10000","1.007","4","52","100","94"
"13","48","24","10000","1.007","4","131","99.70161977834613","93.84"
"14","48","24","10000","1.007","4","132","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","53","100","94"
"13","48","24","10000","1.007","4","132","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","54","100","94"
"14","48","24","10000","1.007","4","133","99.74413646055437","93.8"
"13","48","24","10000","1.007","4","133","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","55","100","94"
"14","48","24","10000","1.007","4","134","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","56","100","94"
"13","48","24","10000","1.007","4","134","99.74413646055437","93.8"
"14","48","24","10000","1.007","4","135","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","57","100","94"
"13","48","24","10000","1.007","4","135","99.74413646055437","93.8"
"14","48","24","10000","1.007","4","136","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","58","100","94"
"13","48","24","10000","1.007","4","136","99.74413646055437","93.8"
"14","48","24","10000","1.007","4","137","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","59","100","94"
"13","48","24","10000","1.007","4","137","99.74413646055437","93.8"
"14","48","24","10000","1.007","4","138","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","60","100","94"
"13","48","24","10000","1.007","4","138","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","61","100","94"
"14","48","24","10000","1.007","4","139","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","62","100","94"
"13","48","24","10000","1.007","4","139","99.74413646055437","93.8"
"14","48","24","10000","1.007","4","140","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","63","100","94"
"13","48","24","10000","1.007","4","140","99.74413646055437","93.8"
"14","48","24","10000","1.007","4","141","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","64","100","94"
"13","48","24","10000","1.007","4","141","99.74413646055437","93.8"
"14","48","24","10000","1.007","4","142","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","65","100","94"
"13","48","24","10000","1.007","4","142","99.74413646055437","93.8"
"14","48","24","10000","1.007","4","143","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","66","100","94"
"13","48","24","10000","1.007","4","143","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","67","100","94"
"14","48","24","10000","1.007","4","144","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","68","100","94"
"13","48","24","10000","1.007","4","144","99.74413646055437","93.8"
"14","48","24","10000","1.007","4","145","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","69","100","94"
"13","48","24","10000","1.007","4","145","99.74413646055437","93.8"
"14","48","24","10000","1.007","4","146","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","70","100","94"
"13","48","24","10000","1.007","4","146","99.74413646055437","93.8"
"14","48","24","10000","1.007","4","147","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","71","100","94"
"13","48","24","10000","1.007","4","147","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","72","100","94"
"14","48","24","10000","1.007","4","148","99.74413646055437","93.8"
"13","48","24","10000","1.007","4","148","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","73","100","94"
"14","48","24","10000","1.007","4","149","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","74","100","94"
"13","48","24","10000","1.007","4","149","99.74413646055437","93.8"
"14","48","24","10000","1.007","4","150","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","75","100","94"
"13","48","24","10000","1.007","4","150","99.74413646055437","93.8"
"14","48","24","10000","1.007","4","151","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","76","100","94"
"13","48","24","10000","1.007","4","151","99.74413646055437","93.8"
"14","48","24","10000","1.007","4","152","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","77","100","94"
"13","48","24","10000","1.007","4","152","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","78","100","94"
"14","48","24","10000","1.007","4","153","99.74413646055437","93.8"
"15","48","24","10000","1.007","4","79","100","94"
"13","48","24","10000","1.007","4","153","99.74413646055437","93.8"
"14","48","24","10000","1.007","4","154","99.78668941979522","93.76"
"15","48","24","10000","1.007","4","80","100","94"
"13","48","24","10000","1.007","4","154","99.78668941979522","93.76"
"14","48","24","10000","1.007","4","155","99.82927870251814","93.72"
"15","48","24","10000","1.007","4","81","100","94"
"13","48","24","10000","1.007","4","155","99.82927870251814","93.72"
"14","48","24","10000","1.007","4","156","99.82927870251814","93.72"
"15","48","24","10000","1.007","4","82","100","94"
"13","48","24","10000","1.007","4","156","99.82927870251814","93.72"
"14","48","24","10000","1.007","4","157","99.87190435525193","93.67999999999999"
"15","48","24","10000","1.007","4","83","100","94"
"13","48","24","10000","1.007","4","157","99.87190435525193","93.67999999999999"
"14","48","24","10000","1.007","4","158","99.87190435525193","93.67999999999999"
"15","48","24","10000","1.007","4","84","100","94"
"15","48","24","10000","1.007","4","85","100","94"
"14","48","24","10000","1.007","4","159","99.87190435525193","93.67999999999999"
"13","48","24","10000","1.007","4","158","99.87190435525193","93.67999999999999"
"15","48","24","10000","1.007","4","86","100","94"
"13","48","24","10000","1.007","4","159","99.87190435525193","93.67999999999999"
"14","48","24","10000","1.007","4","160","99.87190435525193","93.67999999999999"
"15","48","24","10000","1.007","4","87","100","94"
"14","48","24","10000","1.007","4","161","99.87190435525193","93.67999999999999"
"13","48","24","10000","1.007","4","160","99.87190435525193","93.67999999999999"
"15","48","24","10000","1.007","4","88","100","94"
"14","48","24","10000","1.007","4","162","99.91456642460487","93.64"
"13","48","24","10000","1.007","4","161","99.87190435525193","93.67999999999999"
"15","48","24","10000","1.007","4","89","100","94"
"14","48","24","10000","1.007","4","163","99.95726495726495","93.60000000000001"
"13","48","24","10000","1.007","4","162","99.91456642460487","93.64"
"15","48","24","10000","1.007","4","90","100","94"
"14","48","24","10000","1.007","4","164","99.95726495726495","93.60000000000001"
"13","48","24","10000","1.007","4","163","99.95726495726495","93.60000000000001"
"15","48","24","10000","1.007","4","91","100","94"
"15","48","24","10000","1.007","4","92","100","94"
"14","48","24","10000","1.007","4","165","99.95726495726495","93.60000000000001"
"13","48","24","10000","1.007","4","164","99.95726495726495","93.60000000000001"
"15","48","24","10000","1.007","4","93","100","94"
"14","48","24","10000","1.007","4","166","99.95726495726495","93.60000000000001"
"13","48","24","10000","1.007","4","165","99.95726495726495","93.60000000000001"
"15","48","24","10000","1.007","4","94","100","94"
"14","48","24","10000","1.007","4","167","99.95726495726495","93.60000000000001"
"13","48","24","10000","1.007","4","166","99.95726495726495","93.60000000000001"
"15","48","24","10000","1.007","4","95","100","94"
"14","48","24","10000","1.007","4","168","99.95726495726495","93.60000000000001"
"13","48","24","10000","1.007","4","167","99.95726495726495","93.60000000000001"
"15","48","24","10000","1.007","4","96","100","94"
"14","48","24","10000","1.007","4","169","99.95726495726495","93.60000000000001"
"13","48","24","10000","1.007","4","168","99.95726495726495","93.60000000000001"
"15","48","24","10000","1.007","4","97","100","94"
"14","48","24","10000","1.007","4","170","99.95726495726495","93.60000000000001"
"13","48","24","10000","1.007","4","169","99.95726495726495","93.60000000000001"
"15","48","24","10000","1.007","4","98","100","94"
"15","48","24","10000","1.007","4","99","100","94"
"14","48","24","10000","1.007","4","171","99.95726495726495","93.60000000000001"
"13","48","24","10000","1.007","4","170","99.95726495726495","93.60000000000001"
"15","48","24","10000","1.007","4","100","99.95744680851064","94"
"14","48","24","10000","1.007","4","172","99.95726495726495","93.60000000000001"
"13","48","24","10000","1.007","4","171","99.95726495726495","93.60000000000001"
"15","48","24","10000","1.007","4","101","99.87234042553192","94"
"14","48","24","10000","1.007","4","173","99.95726495726495","93.60000000000001"
"13","48","24","10000","1.007","4","172","99.95726495726495","93.60000000000001"
"15","48","24","10000","1.007","4","102","99.87234042553192","94"
"14","48","24","10000","1.007","4","174","99.95726495726495","93.60000000000001"
"13","48","24","10000","1.007","4","173","99.95726495726495","93.60000000000001"
"15","48","24","10000","1.007","4","103","99.87234042553192","94"
"14","48","24","10000","1.007","4","175","99.95726495726495","93.60000000000001"
"13","48","24","10000","1.007","4","174","99.95726495726495","93.60000000000001"
"15","48","24","10000","1.007","4","104","99.82978723404256","94"
"14","48","24","10000","1.007","4","176","99.95726495726495","93.60000000000001"
"13","48","24","10000","1.007","4","175","99.95726495726495","93.60000000000001"
"15","48","24","10000","1.007","4","105","99.70212765957447","94"
"14","48","24","10000","1.007","4","177","99.95726495726495","93.60000000000001"
"15","48","24","10000","1.007","4","106","99.70212765957447","94"
"13","48","24","10000","1.007","4","176","99.95726495726495","93.60000000000001"
"15","48","24","10000","1.007","4","107","99.70212765957447","94"
"14","48","24","10000","1.007","4","178","99.95726495726495","93.60000000000001"
"13","48","24","10000","1.007","4","177","99.95726495726495","93.60000000000001"
"15","48","24","10000","1.007","4","108","99.70212765957447","94"
"14","48","24","10000","1.007","4","179","99.95726495726495","93.60000000000001"
"13","48","24","10000","1.007","4","178","99.95726495726495","93.60000000000001"
"15","48","24","10000","1.007","4","109","99.70212765957447","94"
"14","48","24","10000","1.007","4","180","100","93.56"
"13","48","24","10000","1.007","4","179","99.95726495726495","93.60000000000001"
"15","48","24","10000","1.007","4","110","99.70212765957447","94"
"14","48","24","10000","1.007","4","181","100","93.56"
"13","48","24","10000","1.007","4","180","100","93.56"
"15","48","24","10000","1.007","4","111","99.70212765957447","94"
"14","48","24","10000","1.007","4","182","100","93.56"
"13","48","24","10000","1.007","4","181","100","93.56"
"15","48","24","10000","1.007","4","112","99.70212765957447","94"
"14","48","24","10000","1.007","4","183","100","93.56"
"13","48","24","10000","1.007","4","182","100","93.56"
"15","48","24","10000","1.007","4","113","99.70212765957447","94"
"14","48","24","10000","1.007","4","184","99.95724668661822","93.56"
"13","48","24","10000","1.007","4","183","100","93.56"
"15","48","24","10000","1.007","4","114","99.70200085142613","93.96"
"14","48","24","10000","1.007","4","185","99.95724668661822","93.56"
"15","48","24","10000","1.007","4","115","99.74446337308348","93.92"
"13","48","24","10000","1.007","4","184","99.95724668661822","93.56"
"14","48","24","10000","1.007","4","186","99.95724668661822","93.56"
"15","48","24","10000","1.007","4","116","99.74446337308348","93.92"
"13","48","24","10000","1.007","4","185","99.95724668661822","93.56"
"14","48","24","10000","1.007","4","187","99.95724668661822","93.56"
"15","48","24","10000","1.007","4","117","99.65928449744463","93.92"
"13","48","24","10000","1.007","4","186","99.95724668661822","93.56"
"14","48","24","10000","1.007","4","188","99.91449337323643","93.56"
"15","48","24","10000","1.007","4","118","99.65928449744463","93.92"
"13","48","24","10000","1.007","4","187","99.95724668661822","93.56"
"14","48","24","10000","1.007","4","189","99.91449337323643","93.56"
"15","48","24","10000","1.007","4","119","99.65928449744463","93.92"
"13","48","24","10000","1.007","4","188","99.91449337323643","93.56"
"15","48","24","10000","1.007","4","120","99.65928449744463","93.92"
"14","48","24","10000","1.007","4","190","99.91449337323643","93.56"
"13","48","24","10000","1.007","4","189","99.91449337323643","93.56"
"15","48","24","10000","1.007","4","121","99.65928449744463","93.92"
"14","48","24","10000","1.007","4","191","99.91449337323643","93.56"
"13","48","24","10000","1.007","4","190","99.91449337323643","93.56"
"15","48","24","10000","1.007","4","122","99.65928449744463","93.92"
"14","48","24","10000","1.007","4","192","99.91449337323643","93.56"
"13","48","24","10000","1.007","4","191","99.91449337323643","93.56"
"15","48","24","10000","1.007","4","123","99.65928449744463","93.92"
"14","48","24","10000","1.007","4","193","99.91449337323643","93.56"
"13","48","24","10000","1.007","4","192","99.91449337323643","93.56"
"15","48","24","10000","1.007","4","124","99.70174691095015","93.88"
